,"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82"
11,0.744426966926526,0.959501953182845,0.926024516755206,0.923911921011721,0.798407684656943,0.908811269709157,0.963677583822411,0.94615651190911,0.920968114125734,0.405624821032201,0,0.983840715152058,0.751655221094086,0.75195601778449,0.873583251532629,0.800723348487898,0.813033047669111,0.823891643182841,0.844309767897485,0.785248042138377,0.910744233642857,0.929603329636074,0.883860134688784,0.795484571470913,0.708810856721322,0.89535348296256,0.85194055589359,0.929445289517051,0.894870859935134,0.889947869649002,0.903171896374975,0.867512812479831,0.833622059282607,0.950979416806421,0.937785379008617,0.796914815134987,0.832753783223246,0.857809346397371,0.964298686231181,0.841833810630154,0.964801576147904,0.95162089354475,0.899161584325328,0.878295150312877,0.93495933354567,0.925488264175578,0.892686464854686,0.952219045285849,0.898774076977262,0.956274412228532,0.945024233344348,0.954218298712266,0.79354589578209,0.871945844288306,0.883842904351699,0.815475100372453,0.798810318835391,0.828735539372525,0.861700856176685,0.831883607830541,0.922750668014706,0.905524216581543,0.886250202795814,0.881943258014508,0.873107620450337,0.98617880656825,0.926922693039719,0.999953988926622,0.906466076183782,0.994388949975963,0.886680944242804,0.92737009233599,0.939680359107808,0.98396834640285,0.911246557570014,0.976378913552927,0.862497638677886,0.979896218358518,0.971412947039305,0.992060357029635,0.915503421135806,0.685402507778402
12,0.968983937927593,0.742513338013139,0.847169179026515,0.915307777695437,0.933150123787492,0.950126862754222,0.963428383568463,0.999950540617669,0.981927250959142,0.981981747832552,0.983840715152058,0,0.797174571409811,0.800817444560186,0.473962174931241,0.841450740839405,0.834868061008062,0.884085589774807,0.844991687150279,0.897174193097118,0.822057517729181,0.861195574314476,0.869918733405469,0.997204235196441,0.998692269118106,0.918634133930543,0.909375143868892,0.970867939906818,0.812146767884805,0.921638912961035,0.830007085078392,0.834206541218313,0.999164018749528,0.822914193954689,0.796020536106546,0.964943804540234,0.893091304305386,0.893311628327456,0.870805691112971,0.975509100248981,0.895547842720561,0.843190816216334,0.925605047362516,0.880140151914892,0.901603371932486,0.83547483517506,0.99297294996174,0.935153950374161,0.922468649473448,0.825544511533432,0.896810408828781,0.864767354821411,0.910910509614555,0.964613708603427,0.925540844321993,0.968845758332717,0.970447924751417,0.903557928774507,0.936569326819004,0.916946022484498,0.853038411039885,0.964166301517196,0.993365042238624,0.883749024196598,0.889995140252784,0.821358576953114,0.955922962096828,0.849259246681168,0.953415065691067,0.984117243372499,0.983102879157731,0.967555605589552,0.931844566418201,0.959090817190164,0.924673478042991,0.812870156765797,0.924241402995837,0.975360857216821,0.872870367166416,0.972011011009548,0.877045815664292,0.955887033331087
13,0.784711957742964,0.981032505998715,0.91399532218338,0.909827874856401,0.808650750759776,0.824388968562652,0.967840066853938,0.969522844058647,0.99352062979982,0.758320861804547,0.751655221094086,0.797174571409811,0,0.466025766807375,0.749624748539375,0.630299087229831,0.797079292815957,0.769167485436764,0.821365912506191,0.798983058182556,0.797272765406061,0.874692257708684,0.795361496111294,0.91201942814736,0.770049070189053,0.93435601335768,0.912892074003229,0.866966358796526,0.925123156426034,0.945073410683198,0.972407762540484,0.862791877091167,0.932426968700347,0.905111312391979,0.845583161026137,0.793500450443763,0.902594715363678,0.87737864017231,0.976942481112244,0.825588038761771,0.816824286000931,0.810758033217082,0.849028283228431,0.836837274512894,0.924182402531737,0.916171119708094,0.924093950839335,0.942280950694906,0.977616800606613,0.914019321917605,0.932722072151268,0.89314533775529,0.826471358234438,0.994994614218938,0.826959817180505,0.871395403226852,0.841013764970835,0.887659756569939,0.903749600572243,0.860016081202308,0.850277320734134,0.957974003797766,0.881001274063463,0.847434560519546,0.912921633613521,0.869859182638573,0.916545599372594,0.975560183618092,0.944647169382808,0.949866171875858,0.978077222048508,0.891944544674774,0.967303420472836,0.992407984775437,0.911404909836316,0.986662243270381,0.912111673289592,0.98062701304337,0.939845318663942,0.978909262589175,0.916422485047386,0.872998629786019
14,0.801699724042439,0.97685657648495,0.931918073890414,0.858222495662973,0.874043547416736,0.813428475136299,0.987247689004545,0.97191587254787,0.972023301074722,0.766379145972671,0.75195601778449,0.800817444560186,0.466025766807375,0,0.709934465594863,0.6181322517976,0.870351711248694,0.750113785987045,0.734617734756347,0.79538802113121,0.881217115114387,0.857062954360117,0.803040738239938,0.92548630256858,0.772312531838578,0.919540154699188,0.874836208576154,0.862482035883717,0.906398110213882,0.912006858424124,0.968829410855196,0.832195864337282,0.952838313417879,0.923887876703244,0.870712367905691,0.768580055289364,0.88734158094129,0.918015257431836,0.953860083472102,0.811523659361534,0.814934889808191,0.839228838128327,0.851533769829196,0.855873989420094,0.935606316237675,0.86828167773782,0.856982293705251,0.872604667693635,0.924901287080588,0.962181294914771,0.976555322007161,0.939938732625915,0.785684703451703,0.966835959150114,0.855584701225894,0.882277212387333,0.864379512203019,0.862786543597429,0.895620745677427,0.864038568829573,0.872205066675185,0.96700969335542,0.820316538099821,0.854058543892404,0.89137400584885,0.943009101466477,0.919472103449357,0.959263294102282,0.989152694516218,0.958157748295249,0.974511586902615,0.874348447181997,0.92033057655634,0.984272749605545,0.898566461139072,0.943948178035211,0.943724068171875,0.92543590332091,0.956891507277628,0.965492729749011,0.959392035759647,0.86491854013269
15,0.868580925597925,0.809579332605363,0.849614247668937,0.815760271818043,0.831138572883789,0.848781382940984,0.881116973658585,0.988182455357834,0.970118782247774,0.834178474165925,0.873583251532629,0.473962174931241,0.749624748539375,0.709934465594863,0,0.652114156832356,0.791570743144594,0.772092141854072,0.769629188887356,0.824545508275458,0.798282465697424,0.806231167568886,0.832985070851398,0.974522663227085,0.808793064888842,0.921527381653821,0.858385830243917,0.956459992196841,0.822935563759034,0.900865458404475,0.844850481319221,0.804580708268224,0.926459085860759,0.789836135818987,0.746783451883633,0.943101548815166,0.882241935994506,0.890235981328263,0.869274885626799,0.88186747170483,0.8428434484906,0.841914066410196,0.826174146786656,0.833723495630177,0.894786172322659,0.775051725474474,0.880053621153236,0.957678117860109,0.864789841116271,0.887101490802228,0.921290356754628,0.844500099492939,0.850850843171104,0.909335672924316,0.861558732241081,0.91477579769156,0.847252662944714,0.871809792385324,0.937572726664144,0.816246530033367,0.884557541470488,0.933843813380231,0.934132456815229,0.866710625958131,0.85174474540292,0.824088231159778,0.90919272214591,0.883922791813861,0.923651856167763,0.992721081772536,0.972817955313469,0.973728792350637,0.907342299697159,0.969227184483658,0.962067667635274,0.858012671298136,0.964434604368309,0.955953550417659,0.916307248461975,0.986988344066847,0.917133060774989,0.976043897181869
16,0.708064108317254,0.994313663683024,0.910499639203306,0.755747232187075,0.716137184704267,0.776974759769085,0.948975976081832,0.946676418787527,0.986759074979767,0.706932575069406,0.800723348487898,0.841450740839405,0.630299087229831,0.6181322517976,0.652114156832356,0,0.828615000446138,0.760875573144173,0.731534889293874,0.708430915588928,0.801902090631619,0.789097801176307,0.774871115704768,0.859814750849718,0.650453344275578,0.920133800037673,0.919379505988589,0.794313491530633,0.828587795278102,0.880043519803815,0.965558818323277,0.853351700021845,0.914986157390842,0.827898391981453,0.803703841705431,0.8120789741879,0.879288613511231,0.804536348456148,0.895827572606255,0.762594973485033,0.72768517215514,0.759550592067102,0.731023015437247,0.810498461282122,0.875944565394396,0.842472030749083,0.741750466091114,0.86270041662745,0.940500173731114,0.940417992664124,0.980205641134562,0.882266249548567,0.793224887824915,0.947728685713173,0.730519095369968,0.834901422861023,0.771827107200458,0.836960614205846,0.822747611491128,0.609892938023961,0.855460480981097,0.862538512036451,0.85447056391304,0.840195212618257,0.813919774030369,0.814187379785514,0.837999224412797,0.942013450137897,0.935353007664812,0.905726447969936,0.992605908933435,0.942258122957558,0.983087219467279,0.998877873133779,0.906040300849318,0.945079704551324,0.942932249368309,0.955624965162915,0.92925224390454,0.921310133916513,0.944112875613785,0.863070745125071
17,0.867643252579553,0.821532187471247,0.930703727231594,0.81501141064092,0.831796795402247,0.905695841604614,0.845926824068523,0.979151819244637,0.841847261817165,0.782617584386299,0.813033047669111,0.834868061008062,0.797079292815957,0.870351711248694,0.791570743144594,0.828615000446138,0,0.821041908728915,0.900343272255336,0.908117175869751,0.624985514240065,0.827286103637382,0.747098044499065,0.91077721802127,0.884778408999664,0.896654296216743,0.85526497957036,0.946846091571346,0.828527401219264,0.954535071745059,0.865010965027913,0.804001933745923,0.848380900916729,0.803815477141907,0.715723174307323,0.882730556009119,0.836718105034104,0.827609159801834,0.886759131737036,0.919020103697834,0.856583703510274,0.960534016832614,0.84356373325685,0.884723547326089,0.969000849393188,0.827956874559842,0.953842678493069,0.97989338863782,0.959354950827414,0.869242416451125,0.930571552434843,0.900450619697629,0.83361368407739,0.920922165701262,0.841055422956037,0.87205149672381,0.788610835518813,0.895984101570589,0.948905285150264,0.886671810499453,0.874966587558197,0.86429237758699,0.907495603588385,0.832014434631327,0.82888843056002,0.82150930718562,0.909639778926579,0.883194685057892,0.86864629199958,0.928410068640273,0.954572715576964,0.98370222592151,0.984067950731807,0.964001017879152,0.960498295433817,0.99147992959462,0.81377873370405,0.992358780573752,0.998287603479027,0.942944879989354,0.984145094404995,0.94682492601927
18,0.870497735115294,0.95044447629041,0.907382750372695,0.841809979874211,0.822837431937697,0.86915919043174,0.846082979772484,0.973893471506626,0.858774719000813,0.783030494595244,0.823891643182841,0.884085589774807,0.769167485436764,0.750113785987045,0.772092141854072,0.760875573144173,0.821041908728915,0,0.636533645425666,0.786914288510789,0.881440817076435,0.950040567200538,0.848285738263083,0.911515941982253,0.835532702353119,0.907648329225142,0.903063718755513,0.975033774321557,0.859705906341944,0.864684778524098,0.851029563129562,0.84984558559204,0.862871339488837,0.899077618228165,0.906840464195104,0.894100327306387,0.805393926842628,0.842823380372273,0.886243286122772,0.808067850278678,0.847392990324003,0.940707921686915,0.838831005672299,0.78595880988541,0.915430679782118,0.898967896830094,0.964544706441196,0.99474154710927,0.989543846458291,0.957718411672341,0.978970620917629,0.848803679520567,0.861857086090738,0.94172954781364,0.886665605886212,0.865407724388007,0.817281061669511,0.953320437159794,0.948673722094557,0.825214364235086,0.863626136687164,0.900090865015679,0.894353189153267,0.844574215479277,0.868656135156641,0.901926263035682,0.8478194349247,0.898076966853649,0.827018530500348,0.991423524216479,0.976270096740425,0.953918820620532,0.98651925937835,0.928548046071773,0.995929959030467,0.96070134510669,0.842866289183216,0.993156561818403,0.932061792775747,0.941258304595946,0.962578689938788,0.827580688330005
19,0.850925730201178,0.961504337787453,0.939497596216444,0.826382874856302,0.808181423619025,0.841398618200734,0.880381134596463,0.964432705220627,0.914681929925474,0.802425200407643,0.844309767897485,0.844991687150279,0.821365912506191,0.734617734756347,0.769629188887356,0.731534889293874,0.900343272255336,0.636533645425666,0,0.702608301198804,0.86477060860063,0.842618543091091,0.788239509136545,0.872695138843739,0.804130339625305,0.90445739451137,0.927944586840823,0.853732221368316,0.829398937237227,0.887384899307767,0.912393113105525,0.84287380361954,0.881447764887154,0.874832257140685,0.854618470284081,0.943332631475668,0.862935900257966,0.835098322334504,0.944679603090354,0.782366692228571,0.796722852306057,0.868008322754825,0.838021277372164,0.735368492915715,0.85437393148736,0.833391283834778,0.902685627672029,0.968762431286303,0.965483145638484,0.895509730935951,0.940815821753267,0.85125428709658,0.826772924507831,0.949424911256294,0.855202497956469,0.925731763902045,0.780205878964056,0.919651460525518,0.935500696256187,0.793462110702967,0.835567432093568,0.944846712436222,0.906727047011614,0.851849676468853,0.87408941417241,0.886576971672268,0.885757014500948,0.981338034716666,0.899944576447762,0.989205669242722,0.96559929574269,0.940106850501573,0.914715030686709,0.931858478150104,0.978029989729528,0.925774700848035,0.931189475097586,0.984737463923448,0.944179738559423,0.970175345808622,0.993022733918458,0.95450642459017
20,0.747306504182982,0.930890635528482,0.938432889484572,0.778896880454769,0.761646447688167,0.773765047573083,0.967790814869847,0.948310246844473,0.929215401508075,0.740946348588498,0.785248042138377,0.897174193097118,0.798983058182556,0.79538802113121,0.824545508275458,0.708430915588928,0.908117175869751,0.786914288510789,0.702608301198804,0,0.896712963953873,0.836637810518591,0.789933285645369,0.863352852851795,0.685361648714976,0.837431261643695,0.963625789717584,0.880373825584607,0.923304282044701,0.946916553854996,0.996205991520521,0.897390876054287,0.912236591626772,0.852289476428136,0.859769490811302,0.866377407714958,0.971692813070652,0.937341110552676,0.98062700467429,0.659980037777062,0.794330541647878,0.803452865680145,0.776618987528008,0.792781050972958,0.792234429764309,0.951952040744429,0.848700196769234,0.954902449132466,0.951283490776564,0.9364544970513,0.993678929891066,0.901720617857203,0.766152531739599,0.871607248471785,0.802983928937582,0.870096604680719,0.751112373907732,0.995661055815974,0.942069030943567,0.80845728407713,0.890518622563331,0.938172940796495,0.857692771363417,0.813066107297663,0.801616172629007,0.902918341588004,0.834298929417399,0.951194121709265,0.907496597446993,0.987223866723244,0.948576087524159,0.969012339100149,0.939928174719679,0.967622031636338,0.98728028901866,0.962606030587749,0.909971479712791,0.986515861675721,0.917114774025689,0.91099510246171,0.979810636410658,0.947174398772457
